0,1,2,3
3.0,198.0,118.7839215,32.03935357
0.0,199.0,118.7888569,32.05557179
1.0,200.0,118.7872905,32.02496805
1.0,201.0,118.798567,32.03078746
1.0,202.0,118.7998598,32.02025208
2.0,204.0,118.7735084,32.05472155
0.0,205.0,118.7874581,32.05207934
3.0,206.0,118.7706149,32.03443723
0.0,207.0,118.7979052,32.03596354
2.0,208.0,118.7652149,32.05521467
1.0,210.0,118.7865854,32.03392049
0.0,211.0,118.7991233,32.03824841
0.0,212.0,118.7904401,32.04761603
0.0,214.0,118.7954427,32.04673144
2.0,215.0,118.7718046,32.05152994
0.0,218.0,118.7953967,32.03680166
0.0,219.0,118.7861102,32.04141202
3.0,220.0,118.777268,32.05015532
1.0,221.0,118.7711469,32.02187131
2.0,223.0,118.7744405,32.06739438
0.0,224.0,118.7990329,32.04994592
3.0,225.0,118.7806374,32.04024672
3.0,226.0,118.7656591,32.04763276
0.0,227.0,118.7910457,32.04596071
1.0,228.0,118.7672946,32.02177504
2.0,229.0,118.7803705,32.05474807
2.0,231.0,118.7593425,32.07082735
2.0,233.0,118.7771313,32.07092522
2.0,234.0,118.7817736,32.05749472
1.0,235.0,118.7731717,32.02343524
2.0,238.0,118.769211,32.05619132
1.0,240.0,118.7818725,32.02377507
0.0,241.0,118.7876159,32.04792786
3.0,243.0,118.78221,32.03485821
0.0,245.0,118.7896644,32.05392296
0.0,246.0,118.7960547,32.05701444
1.0,248.0,118.7911247,32.0132208
0.0,249.0,118.8020511,32.03755244
3.0,250.0,118.768088,32.04284437
0.0,251.0,118.7905929,32.04414359
3.0,254.0,118.7734425,32.03462721
2.0,255.0,118.7757782,32.06283991
1.0,257.0,118.7833119,32.01866628
0.0,258.0,118.7975205,32.04054738
1.0,259.0,118.7886775,32.0308414
1.0,260.0,118.7812221,32.02013203
3.0,262.0,118.7839655,32.03687512
3.0,265.0,118.7760317,32.04057349
1.0,266.0,118.7852727,32.02535463
1.0,267.0,118.7872358,32.03613343
2.0,268.0,118.7759659,32.05473667
3.0,269.0,118.7805269,32.04226357
1.0,273.0,118.7749647,32.02056452
0.0,275.0,118.7947001,32.03957297
0.0,276.0,118.7835243,32.0459259
1.0,278.0,118.791514,32.03024651
1.0,279.0,118.778099,32.01343555
1.0,280.0,118.7707531,32.02702688
0.0,281.0,118.7939608,32.05383551
1.0,282.0,118.7941219,32.02517276
1.0,283.0,118.7710844,32.02406656
2.0,284.0,118.7832255,32.06524609
2.0,285.0,118.7840384,32.06996272
2.0,287.0,118.7767783,32.05797494
0.0,290.0,118.7873918,32.03842187
3.0,291.0,118.7779176,32.04725177
0.0,292.0,118.7860127,32.05072063
2.0,297.0,118.7779321,32.06654368
2.0,299.0,118.7702211,32.07536891
